ORIG_FID,ORIG_LEN,ORIG_SEQ,Tipo,Lat,LONG
1,2270.000000000000000,455,,8.781461289999999,-82.646502209999994
1,2275.000000000000000,456,,8.781494439999999,-82.646532080000000
1,2280.000000000000000,457,,8.781527590000000,-82.646561950000006
1,2285.000000000000000,458,,8.781560740000000,-82.646591819999998
1,2290.000000000000000,459,,8.781593890000000,-82.646621690000003
1,2295.000000000000000,460,,8.781627050000001,-82.646651559999995
1,2300.000000000000000,461,,8.781660199999999,-82.646681430000001
1,2305.000000000000000,462,,8.781693349999999,-82.646711300000007
1,2310.000000000000000,463,,8.781726500000000,-82.646741169999999
1,2315.000000000000000,464,,8.781759650000000,-82.646771040000004
1,2320.000000000000000,465,,8.781792800000000,-82.646800909999996
1,2325.000000000000000,466,,8.781825950000000,-82.646830769999994
1,2330.000000000000000,467,,8.781859109999999,-82.646860640000000
1,2335.000000000000000,468,,8.781892259999999,-82.646890510000006
1,2340.000000000000000,469,,8.781925409999999,-82.646920379999997
1,2345.000000000000000,470,,8.781958560000000,-82.646950250000003
1,2350.000000000000000,471,,8.781991710000000,-82.646980119999995
1,2355.000000000000000,472,,8.782024860000000,-82.647009990000001
1,2360.000000000000000,473,,8.782058010000000,-82.647039860000007
1,2365.000000000000000,474,,8.782091169999999,-82.647069729999998
1,2370.000000000000000,475,,8.782124319999999,-82.647099600000004
1,2375.000000000000000,476,,8.782157470000000,-82.647129469999996
1,2380.000000000000000,477,,8.782190620000000,-82.647159340000002
1,2385.000000000000000,478,,8.782223770000000,-82.647189209999993
1,2390.000000000000000,479,,8.782256920000000,-82.647219079999999
1,2395.000000000000000,480,,8.782290070000000,-82.647248950000005
1,2400.000000000000000,481,,8.782323220000000,-82.647278819999997
1,2405.000000000000000,482,,8.782356380000000,-82.647308679999995
1,2410.000000000000000,483,,8.782389530000000,-82.647338550000001
1,2415.000000000000000,484,,8.782422680000000,-82.647368420000006
1,2420.000000000000000,485,,8.782455830000000,-82.647398289999998
1,2425.000000000000000,486,,8.782488980000000,-82.647428160000004
1,2430.000000000000000,487,,8.782522130000000,-82.647458029999996
1,2435.000000000000000,488,,8.782555280000000,-82.647487900000002
1,2440.000000000000000,489,,8.782588440000000,-82.647517769999993
1,2445.000000000000000,490,,8.782621590000000,-82.647547639999999
1,2450.000000000000000,491,,8.782654740000000,-82.647577510000005
1,2455.000000000000000,492,,8.782687890000000,-82.647607379999997
1,2460.000000000000000,493,,8.782721040000000,-82.647637250000002
1,2465.000000000000000,494,,8.782754190000000,-82.647667119999994
1,2470.000000000000000,495,,8.782787340000000,-82.647696990000000
1,2475.000000000000000,496,,8.782820500000000,-82.647726860000006
1,2480.000000000000000,497,,8.782853650000000,-82.647756729999998
1,2485.000000000000000,498,,8.782886800000000,-82.647786589999995
1,2490.000000000000000,499,,8.782919950000000,-82.647816460000001
1,2495.000000000000000,500,,8.782953100000000,-82.647846329999993
1,2500.000000000000000,501,,8.782986250000000,-82.647876199999999
1,2505.000000000000000,502,,8.783019400000001,-82.647906070000005
1,2510.000000000000000,503,,8.783052560000000,-82.647935939999996
1,2515.000000000000000,504,,8.783085710000000,-82.647965810000002
1,2520.000000000000000,505,,8.783118860000000,-82.647995679999994
1,2525.000000000000000,506,,8.783152010000000,-82.648025550000000
1,2530.000000000000000,507,,8.783185160000000,-82.648055420000006
1,2535.000000000000000,508,,8.783218310000001,-82.648085289999997
1,2540.000000000000000,509,,8.783251460000001,-82.648115160000003
1,2545.000000000000000,510,,8.783284610000001,-82.648145029999995
1,2550.000000000000000,511,,8.783317770000000,-82.648174900000001
1,2555.000000000000000,512,,8.783350920000000,-82.648204770000007
1,2560.000000000000000,513,,8.783384070000000,-82.648234639999998
1,2565.000000000000000,514,,8.783417220000000,-82.648264499999996
1,2570.000000000000000,515,,8.783450370000001,-82.648294370000002
1,2575.000000000000000,516,,8.783483520000001,-82.648324239999994
1,2580.000000000000000,517,,8.783516669999999,-82.648354110000000
1,2585.000000000000000,518,,8.783549819999999,-82.648383980000006
1,2590.000000000000000,519,,8.783582980000000,-82.648413849999997
1,2595.000000000000000,520,,8.783616130000000,-82.648443720000003
1,2600.000000000000000,521,,8.783649280000001,-82.648473589999995
1,2605.000000000000000,522,,8.783682430000001,-82.648503460000001
1,2610.000000000000000,523,,8.783715580000001,-82.648533330000006
1,2615.000000000000000,524,,8.783748729999999,-82.648563199999998
1,2620.000000000000000,525,,8.783781879999999,-82.648593070000004
1,2625.000000000000000,526,,8.783815040000000,-82.648622939999996
1,2630.000000000000000,527,,8.783848190000000,-82.648652810000002
1,2635.000000000000000,528,,8.783881340000001,-82.648682679999993
1,2640.000000000000000,529,,8.783914490000001,-82.648712549999999
1,2645.000000000000000,530,,8.783947639999999,-82.648742409999997
1,2650.000000000000000,531,,8.783980789999999,-82.648772280000003
1,2655.000000000000000,532,,8.784013939999999,-82.648802149999995
1,2660.000000000000000,533,,8.784047090000000,-82.648832020000000
1,2665.000000000000000,534,,8.784080250000001,-82.648861890000006
1,2670.000000000000000,535,,8.784113400000001,-82.648891759999998
1,2675.000000000000000,536,,8.784146550000001,-82.648921630000004
1,2680.000000000000000,537,,8.784179699999999,-82.648951499999995
1,2685.000000000000000,538,,8.784212849999999,-82.648981370000001
1,2690.000000000000000,539,,8.784246000000000,-82.649011239999993
1,2695.000000000000000,540,,8.784279150000000,-82.649041109999999
1,2700.000000000000000,541,,8.784312300000000,-82.649070980000005
1,2705.000000000000000,542,,8.784345450000000,-82.649100849999996
1,2710.000000000000000,543,,8.784378609999999,-82.649130720000002
1,2715.000000000000000,544,,8.784411759999999,-82.649160589999994
1,2720.000000000000000,545,,8.784444909999999,-82.649190460000000
1,2725.000000000000000,546,,8.784478060000000,-82.649220319999998
1,2730.000000000000000,547,,8.784511210000000,-82.649250190000004
1,2735.000000000000000,548,,8.784544360000000,-82.649280059999995
1,2740.000000000000000,549,,8.784577510000000,-82.649309930000001
1,2745.000000000000000,550,,8.784610660000000,-82.649339800000007
1,2750.000000000000000,551,,8.784643819999999,-82.649369669999999
1,2755.000000000000000,552,,8.784676970000000,-82.649399540000005
1,2760.000000000000000,553,,8.784710120000000,-82.649429409999996
1,2765.000000000000000,554,,8.784743270000000,-82.649459280000002
1,2770.000000000000000,555,,8.784776420000000,-82.649489149999994
1,2775.000000000000000,556,,8.784809570000000,-82.649519020000000
1,2780.000000000000000,557,,8.784842720000000,-82.649548890000005
1,2785.000000000000000,558,,8.784875870000000,-82.649578759999997
1,2790.000000000000000,559,,8.784909020000001,-82.649608630000003
1,2795.000000000000000,560,,8.784942180000000,-82.649638499999995
1,2800.000000000000000,561,,8.784975330000000,-82.649668370000001
1,2805.000000000000000,562,,8.785008480000000,-82.649698229999998
1,2810.000000000000000,563,,8.785041630000000,-82.649728100000004
1,2815.000000000000000,564,,8.785074780000000,-82.649757969999996
1,2820.000000000000000,565,,8.785107930000001,-82.649787840000002
1,2825.000000000000000,566,,8.785141080000001,-82.649817709999994
1,2830.000000000000000,567,,8.785174230000001,-82.649847579999999
1,2835.000000000000000,568,,8.785207390000000,-82.649877450000005
1,2840.000000000000000,569,,8.785240540000000,-82.649907319999997
1,2845.000000000000000,570,,8.785273750000000,-82.649937120000004
1,2850.000000000000000,571,,8.785307000000000,-82.649966879999994
1,2855.000000000000000,572,,8.785340250000001,-82.649996630000004
1,2860.000000000000000,573,,8.785373500000000,-82.650026389999994
1,2865.000000000000000,574,,8.785406750000000,-82.650056140000004
1,2870.000000000000000,575,,8.785439999999999,-82.650085899999993
1,2875.000000000000000,576,,8.785473250000001,-82.650115650000004
1,2880.000000000000000,577,,8.785506509999999,-82.650145409999993
1,2885.000000000000000,578,,8.785539760000001,-82.650175160000003
1,2890.000000000000000,579,,8.785573010000000,-82.650204919999993
1,2895.000000000000000,580,,8.785606260000000,-82.650234679999997
1,2900.000000000000000,581,,8.785639509999999,-82.650264429999993
1,2905.000000000000000,582,,8.785672760000001,-82.650294189999997
1,2910.000000000000000,583,,8.785706010000000,-82.650323940000007
1,2915.000000000000000,584,,8.785739260000000,-82.650353699999997
1,2920.000000000000000,585,,8.785772509999999,-82.650383450000007
1,2925.000000000000000,586,,8.785805760000001,-82.650413209999996
1,2930.000000000000000,587,,8.785839019999999,-82.650442960000007
1,2935.000000000000000,588,,8.785872270000000,-82.650472719999996
1,2940.000000000000000,589,,8.785905520000000,-82.650502470000006
1,2945.000000000000000,590,,8.785938770000000,-82.650532229999996
1,2950.000000000000000,591,,8.785972020000001,-82.650561990000000
1,2955.000000000000000,592,,8.786005270000000,-82.650591739999996
1,2960.000000000000000,593,,8.786038520000000,-82.650621500000000
1,2965.000000000000000,594,,8.786071770000000,-82.650651249999996
1,2970.000000000000000,595,,8.786105020000001,-82.650681010000000
1,2975.000000000000000,596,,8.786138270000000,-82.650710759999996
1,2980.000000000000000,597,,8.786171530000001,-82.650740519999999
1,2985.000000000000000,598,,8.786204780000000,-82.650770269999995
1,2990.000000000000000,599,,8.786238030000000,-82.650800029999999
1,2995.000000000000000,600,,8.786271279999999,-82.650829779999995
2,0.000000000000000,1,,8.844231600000001,-82.607303799999997
2,5.000000000000000,2,,8.844220249999999,-82.607260380000000
2,10.000000000000000,3,,8.844208900000000,-82.607216949999994
2,15.000000000000000,4,,8.844209530000001,-82.607172300000002
2,20.000000000000000,5,,8.844211980000001,-82.607127449999993
2,25.000000000000000,6,,8.844214429999999,-82.607082599999998
2,30.000000000000000,7,,8.844216879999999,-82.607037750000003
2,35.000000000000000,8,,8.844219340000000,-82.606992910000002
2,40.000000000000000,9,,8.844221790000001,-82.606948059999993
2,45.000000000000000,10,,8.844224240000001,-82.606903209999999
2,50.000000000000000,11,,8.844226700000000,-82.606858369999998
2,55.000000000000000,12,,8.844230760000000,-82.606813709999997
2,60.000000000000000,13,,8.844238480000000,-82.606769479999997
2,65.000000000000000,14,,8.844246210000000,-82.606725249999997
2,70.000000000000000,15,,8.844253940000000,-82.606681019999996
2,75.000000000000000,16,,8.844261670000000,-82.606636789999996
2,80.000000000000000,17,,8.844262830000000,-82.606592129999996
2,85.000000000000000,18,,8.844260780000001,-82.606547259999999
2,90.000000000000000,19,,8.844258740000001,-82.606502390000003
2,95.000000000000000,20,,8.844254630000000,-82.606457829999997
2,100.000000000000000,21,,8.844244110000000,-82.606414189999995
2,105.000000000000000,22,,8.844233590000000,-82.606370549999994
2,110.000000000000000,23,,8.844223070000000,-82.606326920000001
2,115.000000000000000,24,,8.844212560000001,-82.606283280000000
2,120.000000000000000,25,,8.844201410000000,-82.606239840000001
2,125.000000000000000,26,,8.844186040000000,-82.606197699999996
2,130.000000000000000,27,,8.844170670000000,-82.606155569999999
2,135.000000000000000,28,,8.844155310000000,-82.606113429999994
2,140.000000000000000,29,,8.844139940000000,-82.606071290000003
2,145.000000000000000,30,,8.844124570000000,-82.606029149999998
2,150.000000000000000,31,,8.844109200000000,-82.605987020000001
2,155.000000000000000,32,,8.844093839999999,-82.605944879999996
2,160.000000000000000,33,,8.844078469999999,-82.605902740000005
2,165.000000000000000,34,,8.844063100000000,-82.605860600000000
2,170.000000000000000,35,,8.844047730000000,-82.605818470000003
2,175.000000000000000,36,,8.844032370000001,-82.605776329999998
2,180.000000000000000,37,,8.844016999999999,-82.605734190000007
2,185.000000000000000,38,,8.844001629999999,-82.605692059999996
2,190.000000000000000,39,,8.843986259999999,-82.605649920000005
2,195.000000000000000,40,,8.843967960000001,-82.605615639999996
2,200.000000000000000,41,,8.843928900000000,-82.605636970000006
2,205.000000000000000,42,,8.843889850000000,-82.605658300000002
2,210.000000000000000,43,,8.843850789999999,-82.605679629999997
2,215.000000000000000,44,,8.843811730000001,-82.605700959999993
2,220.000000000000000,45,,8.843772670000000,-82.605722290000003
2,225.000000000000000,46,,8.843733609999999,-82.605743619999998
2,230.000000000000000,47,,8.843694559999999,-82.605764949999994
2,235.000000000000000,48,,8.843655500000001,-82.605786280000004
2,240.000000000000000,49,,8.843616440000000,-82.605807609999999
2,245.000000000000000,50,,8.843577379999999,-82.605828939999995
2,250.000000000000000,51,,8.843538320000000,-82.605850270000005
2,255.000000000000000,52,,8.843499260000000,-82.605871600000000
2,260.000000000000000,53,,8.843460210000000,-82.605892929999996
2,265.000000000000000,54,,8.843421149999999,-82.605914260000006
2,270.000000000000000,55,,8.843382090000000,-82.605935590000001
2,275.000000000000000,56,,8.843343030000000,-82.605956919999997
2,280.000000000000000,57,,8.843303969999999,-82.605978250000007
2,285.000000000000000,58,,8.843266580000000,-82.606002180000004
2,290.000000000000000,59,,8.843231360000001,-82.606029509999999
2,295.000000000000000,60,,8.843196140000000,-82.606056830000000
2,300.000000000000000,61,,8.843160910000000,-82.606084159999995
2,305.000000000000000,62,,8.843125819999999,-82.606111650000003
2,310.000000000000000,63,,8.843092439999999,-82.606141249999993
2,315.000000000000000,64,,8.843059060000000,-82.606170849999998
2,320.000000000000000,65,,8.843025680000000,-82.606200450000003
2,325.000000000000000,66,,8.842992300000001,-82.606230049999994
2,330.000000000000000,67,,8.842958919999999,-82.606259649999998
2,335.000000000000000,68,,8.842931070000001,-82.606293170000001
2,340.000000000000000,69,,8.842915000000000,-82.606335040000005
2,345.000000000000000,70,,8.842898940000000,-82.606376909999994
2,350.000000000000000,71,,8.842882870000000,-82.606418779999998
2,355.000000000000000,72,,8.842866810000000,-82.606460650000002
2,360.000000000000000,73,,8.842850739999999,-82.606502520000006
2,365.000000000000000,74,,8.842834679999999,-82.606544389999996
2,370.000000000000000,75,,8.842818610000000,-82.606586260000000
2,375.000000000000000,76,,8.842802550000000,-82.606628130000004
2,380.000000000000000,77,,8.842786479999999,-82.606669999999994
2,385.000000000000000,78,,8.842777480000001,-82.606713450000001
2,390.000000000000000,79,,8.842774620000000,-82.606758270000000
2,395.000000000000000,80,,8.842771770000001,-82.606803099999993
2,400.000000000000000,81,,8.842768919999999,-82.606847920000007
2,405.000000000000000,82,,8.842766070000000,-82.606892740000006
2,410.000000000000000,83,,8.842763209999999,-82.606937560000006
2,415.000000000000000,84,,8.842760360000000,-82.606982389999999
2,420.000000000000000,85,,8.842757510000000,-82.607027209999998
2,425.000000000000000,86,,8.842754650000000,-82.607072029999998
2,430.000000000000000,87,,8.842751800000000,-82.607116860000005
2,435.000000000000000,88,,8.842748950000001,-82.607161680000004
2,440.000000000000000,89,,8.842732070000000,-82.607202590000000
2,445.000000000000000,90,,8.842711840000000,-82.607242569999997
2,450.000000000000000,91,,8.842691620000000,-82.607282549999994
2,455.000000000000000,92,,8.842671390000000,-82.607322530000005
2,460.000000000000000,93,,8.842651160000001,-82.607362510000002
2,465.000000000000000,94,,8.842630939999999,-82.607402500000006
2,470.000000000000000,95,,8.842610720000000,-82.607442480000003
2,475.000000000000000,96,,8.842590489999999,-82.607482460000000
2,480.000000000000000,97,,8.842570260000000,-82.607522439999997
2,485.000000000000000,98,,8.842550040000001,-82.607562419999994
2,490.000000000000000,99,,8.842529810000000,-82.607602400000005
2,495.000000000000000,100,,8.842509590000001,-82.607642380000001
2,500.000000000000000,101,,8.842489360000000,-82.607682359999998
2,505.000000000000000,102,,8.842469140000000,-82.607722339999995
2,510.000000000000000,103,,8.842445630000000,-82.607760010000007
2,515.000000000000000,104,,8.842415689999999,-82.607793169999994
2,520.000000000000000,105,,8.842385750000000,-82.607826320000001
2,525.000000000000000,106,,8.842355800000000,-82.607859480000002
2,530.000000000000000,107,,8.842325860000001,-82.607892629999995
2,535.000000000000000,108,,8.842294400000000,-82.607924100000005
2,540.000000000000000,109,,8.842259060000000,-82.607951279999995
2,545.000000000000000,110,,8.842223730000001,-82.607978459999998
2,550.000000000000000,111,,8.842188400000000,-82.608005640000002
2,555.000000000000000,112,,8.842152110000001,-82.608031350000005
2,560.000000000000000,113,,8.842113410000000,-82.608053339999998
2,565.000000000000000,114,,8.842074710000000,-82.608075330000005
2,570.000000000000000,115,,8.842036020000000,-82.608097330000007
2,575.000000000000000,116,,8.841997320000001,-82.608119320000000
2,580.000000000000000,117,,8.841958620000000,-82.608141309999993
2,585.000000000000000,118,,8.841919920000000,-82.608163309999995
2,590.000000000000000,119,,8.841881230000000,-82.608185300000002
2,595.000000000000000,120,,8.841842529999999,-82.608207289999996
2,600.000000000000000,121,,8.841803830000000,-82.608229289999997
2,605.000000000000000,122,,8.841765130000001,-82.608251280000005
2,610.000000000000000,123,,8.841726339999999,-82.608273100000005
2,615.000000000000000,124,,8.841687540000001,-82.608294900000004
2,620.000000000000000,125,,8.841648729999999,-82.608316700000003
2,625.000000000000000,126,,8.841609930000001,-82.608338489999994
2,630.000000000000000,127,,8.841571119999999,-82.608360289999993
2,635.000000000000000,128,,8.841532320000001,-82.608382090000006
2,640.000000000000000,129,,8.841493509999999,-82.608403890000005
2,645.000000000000000,130,,8.841454710000001,-82.608425690000004
2,650.000000000000000,131,,8.841415899999999,-82.608447490000003
2,655.000000000000000,132,,8.841377100000001,-82.608469279999994
2,660.000000000000000,133,,8.841338289999999,-82.608491079999993
2,665.000000000000000,134,,8.841299490000001,-82.608512880000006
2,670.000000000000000,135,,8.841260680000000,-82.608534680000005
2,675.000000000000000,136,,8.841221880000001,-82.608556480000004
2,680.000000000000000,137,,8.841183070000000,-82.608578269999995
2,685.000000000000000,138,,8.841144269999999,-82.608600069999994
2,690.000000000000000,139,,8.841105460000000,-82.608621869999993
2,695.000000000000000,140,,8.841066659999999,-82.608643670000006
2,700.000000000000000,141,,8.841027850000000,-82.608665470000005
2,705.000000000000000,142,,8.840989049999999,-82.608687259999996
2,710.000000000000000,143,,8.840950240000000,-82.608709059999995
2,715.000000000000000,144,,8.840911430000000,-82.608730859999994
2,720.000000000000000,145,,8.840872630000000,-82.608752659999993
2,725.000000000000000,146,,8.840833820000000,-82.608774460000006
2,730.000000000000000,147,,8.840795020000000,-82.608796260000005
2,735.000000000000000,148,,8.840756210000000,-82.608818049999996
2,740.000000000000000,149,,8.840717410000000,-82.608839849999995
2,745.000000000000000,150,,8.840678600000000,-82.608861649999994
2,750.000000000000000,151,,8.840639800000000,-82.608883449999993
2,755.000000000000000,152,,8.840600990000000,-82.608905250000007
2,760.000000000000000,153,,8.840562759999999,-82.608928019999993
2,765.000000000000000,154,,8.840525280000000,-82.608952079999995
2,770.000000000000000,155,,8.840489270000001,-82.608978080000000
2,775.000000000000000,156,,8.840456400000001,-82.609008270000004
2,780.000000000000000,157,,8.840423540000000,-82.609038450000000
2,785.000000000000000,158,,8.840390670000000,-82.609068640000004
2,790.000000000000000,159,,8.840357810000000,-82.609098829999994
2,795.000000000000000,160,,8.840324940000000,-82.609129010000004
2,800.000000000000000,161,,8.840292209999999,-82.609159329999997
2,805.000000000000000,162,,8.840262080000000,-82.609192309999997
2,810.000000000000000,163,,8.840231960000001,-82.609225300000006
2,815.000000000000000,164,,8.840201840000001,-82.609258290000000
2,820.000000000000000,165,,8.840171710000000,-82.609291270000000
2,825.000000000000000,166,,8.840141590000000,-82.609324259999994
2,830.000000000000000,167,,8.840111470000000,-82.609357239999994
2,835.000000000000000,168,,8.840081339999999,-82.609390230000002
2,840.000000000000000,169,,8.840051219999999,-82.609423219999996
2,845.000000000000000,170,,8.840021100000000,-82.609456199999997
2,850.000000000000000,171,,8.839990980000000,-82.609489190000005
2,855.000000000000000,172,,8.839960850000001,-82.609522170000005
2,860.000000000000000,173,,8.839930730000001,-82.609555159999999
2,865.000000000000000,174,,8.839899790000000,-82.609587300000001
2,870.000000000000000,175,,8.839866360000000,-82.609616840000001
2,875.000000000000000,176,,8.839832930000000,-82.609646380000001
2,880.000000000000000,177,,8.839799500000000,-82.609675920000001
2,885.000000000000000,178,,8.839766070000000,-82.609705469999994
2,890.000000000000000,179,,8.839732630000000,-82.609735009999994
2,895.000000000000000,180,,8.839699200000000,-82.609764549999994
2,900.000000000000000,181,,8.839665770000000,-82.609794089999994
2,905.000000000000000,182,,8.839632340000000,-82.609823629999994
2,910.000000000000000,183,,8.839598909999999,-82.609853169999994
2,915.000000000000000,184,,8.839564449999999,-82.609881299999998
2,920.000000000000000,185,,8.839526630000000,-82.609904810000003
2,925.000000000000000,186,,8.839488810000001,-82.609928319999995
2,930.000000000000000,187,,8.839450429999999,-82.609950799999993
2,935.000000000000000,188,,8.839410720000000,-82.609970849999996
2,940.000000000000000,189,,8.839371000000000,-82.609990909999993
2,945.000000000000000,190,,8.839331290000001,-82.610010959999997
2,950.000000000000000,191,,8.839291579999999,-82.610031019999994
2,955.000000000000000,192,,8.839251800000000,-82.610050920000006
2,960.000000000000000,193,,8.839209930000001,-82.610065800000001
2,965.000000000000000,194,,8.839168050000000,-82.610080670000002
2,970.000000000000000,195,,8.839125800000000,-82.610094189999998
2,975.000000000000000,196,,8.839082290000000,-82.610103019999997
2,980.000000000000000,197,,8.839038770000000,-82.610111849999996
2,985.000000000000000,198,,8.838995250000000,-82.610120679999994
2,990.000000000000000,199,,8.838951270000001,-82.610126399999999
2,995.000000000000000,200,,8.838907130000001,-82.610131080000002
2,1000.000000000000000,201,,8.838862990000001,-82.610135760000006
2,1005.000000000000000,202,,8.838818849999999,-82.610140450000003
2,1010.000000000000000,203,,8.838774709999999,-82.610145130000006
2,1015.000000000000000,204,,8.838730569999999,-82.610149809999996
2,1020.000000000000000,205,,8.838686429999999,-82.610154489999999
2,1025.000000000000000,206,,8.838642289999999,-82.610159170000003
2,1030.000000000000000,207,,8.838598140000000,-82.610163850000006
2,1035.000000000000000,208,,8.838554000000000,-82.610168529999996
2,1040.000000000000000,209,,8.838509860000000,-82.610173209999999
2,1045.000000000000000,210,,8.838465619999999,-82.610176519999996
2,1050.000000000000000,211,,8.838421280000000,-82.610178520000005
2,1055.000000000000000,212,,8.838376940000000,-82.610180520000000
2,1060.000000000000000,213,,8.838332610000000,-82.610182519999995
2,1065.000000000000000,214,,8.838288270000000,-82.610184529999998
2,1070.000000000000000,215,,8.838243930000001,-82.610186529999993
2,1075.000000000000000,216,,8.838199590000000,-82.610188530000002
2,1080.000000000000000,217,,8.838155240000001,-82.610188800000003
2,1085.000000000000000,218,,8.838110889999999,-82.610187220000000
2,1090.000000000000000,219,,8.838066530000001,-82.610185650000005
2,1095.000000000000000,220,,8.838022179999999,-82.610184070000003
2,1100.000000000000000,221,,8.837977820000001,-82.610182499999993
2,1105.000000000000000,222,,8.837933469999999,-82.610180920000005
2,1110.000000000000000,223,,8.837889110000001,-82.610179349999996
2,1115.000000000000000,224,,8.837844759999999,-82.610177780000001
2,1120.000000000000000,225,,8.837800400000001,-82.610176199999998
2,1125.000000000000000,226,,8.837756049999999,-82.610174630000003
2,1130.000000000000000,227,,8.837711710000001,-82.610172579999997
2,1135.000000000000000,228,,8.837667379999999,-82.610170350000004
2,1140.000000000000000,229,,8.837623060000000,-82.610168119999997
2,1145.000000000000000,230,,8.837578730000001,-82.610165899999998
2,1150.000000000000000,231,,8.837534399999999,-82.610163670000006
2,1155.000000000000000,232,,8.837490069999999,-82.610161439999999
2,1160.000000000000000,233,,8.837445949999999,-82.610157040000004
2,1165.000000000000000,234,,8.837402000000001,-82.610150759999996
2,1170.000000000000000,235,,8.837358060000000,-82.610144469999994
2,1175.000000000000000,236,,8.837314109999999,-82.610138180000007
2,1180.000000000000000,237,,8.837270170000000,-82.610131890000005
2,1185.000000000000000,238,,8.837226220000000,-82.610125609999997
2,1190.000000000000000,239,,8.837182280000000,-82.610119319999995
2,1195.000000000000000,240,,8.837138330000000,-82.610113029999994
2,1200.000000000000000,241,,8.837094380000000,-82.610106750000000
2,1205.000000000000000,242,,8.837050440000001,-82.610100459999998
2,1210.000000000000000,243,,8.837006490000000,-82.610094169999996
2,1215.000000000000000,244,,8.836962550000001,-82.610087879999995
2,1220.000000000000000,245,,8.836918600000001,-82.610081600000001
2,1225.000000000000000,246,,8.836874659999999,-82.610075309999999
2,1230.000000000000000,247,,8.836830709999999,-82.610069019999997
2,1235.000000000000000,248,,8.836786760000001,-82.610062729999996
2,1240.000000000000000,249,,8.836742820000000,-82.610056450000002
2,1245.000000000000000,250,,8.836699039999999,-82.610049090000004
2,1250.000000000000000,251,,8.836655260000001,-82.610041710000004
2,1255.000000000000000,252,,8.836611480000000,-82.610034319999997
2,1260.000000000000000,253,,8.836567700000000,-82.610026939999997
2,1265.000000000000000,254,,8.836523919999999,-82.610019559999998
2,1270.000000000000000,255,,8.836480140000001,-82.610012179999998
2,1275.000000000000000,256,,8.836436360000000,-82.610004790000005
2,1280.000000000000000,257,,8.836392580000000,-82.609997410000005
2,1285.000000000000000,258,,8.836348800000000,-82.609990030000006
2,1290.000000000000000,259,,8.836305019999999,-82.609982650000006
2,1295.000000000000000,260,,8.836261250000000,-82.609975270000007
2,1300.000000000000000,261,,8.836217299999999,-82.609969340000006
2,1305.000000000000000,262,,8.836173010000000,-82.609966400000005
2,1310.000000000000000,263,,8.836128730000000,-82.609963460000003
2,1315.000000000000000,264,,8.836084440000000,-82.609960520000001
2,1320.000000000000000,265,,8.836040150000001,-82.609957580000000
2,1325.000000000000000,266,,8.835995860000001,-82.609954639999998
2,1330.000000000000000,267,,8.835951570000001,-82.609951710000004
2,1335.000000000000000,268,,8.835907330000000,-82.609950080000004
2,1340.000000000000000,269,,8.835863350000000,-82.609956080000003
2,1345.000000000000000,270,,8.835819360000000,-82.609962069999995
2,1350.000000000000000,271,,8.835776270000000,-82.609970820000001
2,1355.000000000000000,272,,8.835739020000000,-82.609994880000002
2,1360.000000000000000,273,,8.835706490000000,-82.610025399999998
2,1365.000000000000000,274,,8.835674770000001,-82.610056810000003
2,1370.000000000000000,275,,8.835643050000000,-82.610088219999994
2,1375.000000000000000,276,,8.835611320000000,-82.610119630000000
2,1380.000000000000000,277,,8.835583290000001,-82.610154379999997
2,1385.000000000000000,278,,8.835558490000000,-82.610150279999999
2,1390.000000000000000,279,,8.835538489999999,-82.610110610000007
2,1395.000000000000000,280,,8.835529360000001,-82.610066649999993
2,1400.000000000000000,281,,8.835545560000000,-82.610024980000006
2,1405.000000000000000,282,,8.835562200000000,-82.609983339999999
2,1410.000000000000000,283,,8.835578849999999,-82.609941699999993
2,1415.000000000000000,284,,8.835595489999999,-82.609900060000001
2,1420.000000000000000,285,,8.835631920000001,-82.609874649999995
2,1425.000000000000000,286,,8.835668730000000,-82.609849539999999
2,1430.000000000000000,287,,8.835697809999999,-82.609816789999996
2,1435.000000000000000,288,,8.835721830000001,-82.609779020000005
2,1440.000000000000000,289,,8.835745850000000,-82.609741249999999
2,1445.000000000000000,290,,8.835757689999999,-82.609699210000002
2,1450.000000000000000,291,,8.835761900000000,-82.609654500000005
2,1455.000000000000000,292,,8.835766110000000,-82.609609789999993
2,1460.000000000000000,293,,8.835770320000000,-82.609565070000002
2,1465.000000000000000,294,,8.835774530000000,-82.609520360000005
2,1470.000000000000000,295,,8.835778740000000,-82.609475649999993
2,1475.000000000000000,296,,8.835782950000000,-82.609430930000002
2,1480.000000000000000,297,,8.835787160000001,-82.609386220000005
2,1485.000000000000000,298,,8.835791710000001,-82.609341540000003
2,1490.000000000000000,299,,8.835797250000001,-82.609296979999996
2,1495.000000000000000,300,,8.835802790000001,-82.609252420000004
2,1500.000000000000000,301,,8.835808330000001,-82.609207850000004
2,1505.000000000000000,302,,8.835813870000001,-82.609163289999998
2,1510.000000000000000,303,,8.835819400000000,-82.609118719999998
2,1515.000000000000000,304,,8.835830220000000,-82.609075259999997
2,1520.000000000000000,305,,8.835842650000000,-82.609032139999997
2,1525.000000000000000,306,,8.835855069999999,-82.608989019999996
2,1530.000000000000000,307,,8.835867500000001,-82.608945910000003
2,1535.000000000000000,308,,8.835879930000001,-82.608902790000002
2,1540.000000000000000,309,,8.835892350000000,-82.608859670000001
2,1545.000000000000000,310,,8.835904780000000,-82.608816550000000
